,State,Type,Name,Office,Party,Status
1961,Florida,Federal,Maria Elvira SalazarIncumbent,U.S. House Florida District 27,Republican,Candidacy DeclaredPrimary
1962,Florida,Federal,V. Michael Arias,U.S. House Florida District 27,Republican,Candidacy DeclaredPrimary
1963,Florida,Federal,Royland Lara,U.S. House Florida District 27,Republican,Candidacy DeclaredPrimary
1964,Florida,Federal,Frank Polo Sr.,U.S. House Florida District 27,Republican,Candidacy DeclaredPrimary
1965,Florida,Federal,Lucia Baez-Geller,U.S. House Florida District 27,Democratic,Candidacy DeclaredGeneral
1966,Florida,Federal,Michael W. Davey,U.S. House Florida District 27,Democratic,Candidacy DeclaredPrimary
1967,Florida,Federal,Carlos GimenezIncumbent,U.S. House Florida District 28,Republican,Candidacy DeclaredPrimary
1968,Florida,Federal,Phil Ehr,U.S. House Florida District 28,Democratic,Candidacy DeclaredPrimary
1969,Florida,Federal,Jim Henry,U.S. House Florida District 28,Democratic,Candidacy DeclaredPrimary
1970,Florida,Federal,Marcos Reyes,U.S. House Florida District 28,Democratic,Candidacy DeclaredPrimary
1971,Florida,Federal,Jacqueline Boulin Romain,U.S. House Florida District 28,Democratic,Candidacy DeclaredPrimary
1972,Florida,Federal,Elan Vyskocil,U.S. House Florida District 28,Independent,Candidacy DeclaredGeneral
1973,Florida,Unknown,Don Gaetz,Florida State Senate District 1,Republican,Candidacy DeclaredPrimary
1974,Florida,Unknown,Corey SimonIncumbent,Florida State Senate District 3,Republican,Candidacy DeclaredGeneral
1975,Florida,Unknown,Sheria Griffin,Florida State Senate District 3,Democratic,Candidacy DeclaredPrimary
1976,Florida,Unknown,Kimblin Nesmith,Florida State Senate District 3,Democratic,Candidacy DeclaredPrimary
1977,Florida,Unknown,Tracie DavisIncumbent,Florida State Senate District 5,Democratic,Candidacy DeclaredPrimary
1978,Florida,Unknown,Francky Jeanty,Florida State Senate District 5,Democratic,Candidacy DeclaredPrimary
1979,Florida,Unknown,No candidates available for this race,Florida State Senate District 7,,
1980,Florida,Unknown,Blaise IngogliaIncumbent,Florida State Senate District 11,Republican,Candidacy DeclaredPrimary
1981,Florida,Unknown,CJ Blancett,Florida State Senate District 13,Republican,Candidacy DeclaredPrimary
1982,Florida,Unknown,Ebo Entsuah,Florida State Senate District 13,Republican,Candidacy DeclaredPrimary
1983,Florida,Unknown,Bowen Kou,Florida State Senate District 13,Republican,Candidacy DeclaredPrimary
1984,Florida,Unknown,Keith Truenow,Florida State Senate District 13,Republican,Candidacy DeclaredPrimary
1985,Florida,Unknown,Geraldine ThompsonIncumbent,Florida State Senate District 15,Democratic,Candidacy DeclaredPrimary
1986,Florida,Unknown,Carlos Guillermo Smith,Florida State Senate District 17,Democratic,Candidacy DeclaredPrimary
1987,Florida,Unknown,Randy Fine,Florida State Senate District 19,Republican,Candidacy DeclaredPrimary
1988,Florida,Unknown,Robyn Hattaway,Florida State Senate District 19,Republican,Candidacy DeclaredPrimary
1989,Florida,Unknown,Ed HooperIncumbent,Florida State Senate District 21,Republican,Candidacy DeclaredPrimary
1990,Florida,Unknown,Daniel BurgessIncumbent,Florida State Senate District 23,Republican,Candidacy DeclaredPrimary
1991,Florida,Unknown,Kristen Arrington,Florida State Senate District 25,Democratic,Candidacy DeclaredPrimary
1992,Florida,Unknown,Carmen Torres,Florida State Senate District 25,Democratic,Candidacy DeclaredPrimary
1993,Florida,Unknown,Ben AlbrittonIncumbent,Florida State Senate District 27,Republican,Candidacy DeclaredPrimary
1994,Florida,Unknown,Erin GrallIncumbent,Florida State Senate District 29,Republican,Candidacy DeclaredPrimary
1995,Florida,Unknown,Gayle HarrellIncumbent,Florida State Senate District 31,Republican,Candidacy DeclaredPrimary
1996,Florida,Unknown,Jonathan Allen MartinIncumbent,Florida State Senate District 33,Republican,Candidacy DeclaredPrimary
1997,Florida,Unknown,Rodney W. Jacobs Jr.,Florida State Senate District 35,Democratic,Candidacy DeclaredPrimary
1998,Florida,Unknown,Chad Klitzman,Florida State Senate District 35,Democratic,Candidacy DeclaredPrimary
1999,Florida,Unknown,Barbara Sharief,Florida State Senate District 35,Democratic,Candidacy DeclaredPrimary
2000,Florida,Unknown,Jason PizzoIncumbent,Florida State Senate District 37,Democratic,Candidacy DeclaredPrimary
2001,Florida,Unknown,Bryan AvilaIncumbent,Florida State Senate District 39,Republican,Candidacy DeclaredPrimary
2002,Florida,Unknown,Michelle SalzmanIncumbent,Florida House of Representatives District 1,Republican,Candidacy DeclaredPrimary
2003,Florida,Unknown,Alex AndradeIncumbent,Florida House of Representatives District 2,Republican,Candidacy DeclaredPrimary
2004,Florida,Unknown,Joel RudmanIncumbent,Florida House of Representatives District 3,Republican,Candidacy DeclaredPrimary
2005,Florida,Unknown,T. Patterson ManeyIncumbent,Florida House of Representatives District 4,Republican,Candidacy DeclaredPrimary
2006,Florida,Unknown,Shane AbbottIncumbent,Florida House of Representatives District 5,Republican,Candidacy DeclaredPrimary
2007,Florida,Unknown,Philip GriffittsIncumbent,Florida House of Representatives District 6,Republican,Candidacy DeclaredPrimary
2008,Florida,Unknown,Jason ShoafIncumbent,Florida House of Representatives District 7,Republican,Candidacy DeclaredPrimary
2009,Florida,Unknown,Gallop FranklinIncumbent,Florida House of Representatives District 8,Democratic,Candidacy DeclaredPrimary
2010,Florida,Unknown,Allison TantIncumbent,Florida House of Representatives District 9,Democratic,Candidacy DeclaredPrimary
2011,Florida,Unknown,Chuck BrannanIncumbent,Florida House of Representatives District 10,Republican,Candidacy DeclaredPrimary
2012,Florida,Unknown,Sam GarrisonIncumbent,Florida House of Representatives District 11,Republican,Candidacy DeclaredPrimary
2013,Florida,Unknown,Wyman DugganIncumbent,Florida House of Representatives District 12,Republican,Candidacy DeclaredPrimary
2014,Florida,Unknown,Angela NixonIncumbent,Florida House of Representatives District 13,Democratic,Candidacy DeclaredPrimary
2015,Florida,Unknown,Ronald Tracy Robison Jr.,Florida House of Representatives District 14,Libertarian,Candidacy DeclaredGeneral
2016,Florida,Unknown,Dean BlackIncumbent,Florida House of Representatives District 15,Republican,Candidacy DeclaredPrimary
2017,Florida,Unknown,Kiyan MichaelIncumbent,Florida House of Representatives District 16,Republican,Candidacy DeclaredPrimary
2018,Florida,Unknown,Jessica BakerIncumbent,Florida House of Representatives District 17,Republican,Candidacy DeclaredPrimary
2019,Florida,Unknown,Kim Kendall,Florida House of Representatives District 18,Republican,Candidacy DeclaredPrimary
2020,Florida,Unknown,Nick Primrose,Florida House of Representatives District 18,Republican,Candidacy DeclaredPrimary
2021,Florida,Unknown,Darryl Boyer,Florida House of Representatives District 19,Republican,Candidacy DeclaredPrimary
2022,Florida,Unknown,Jamie Watts,Florida House of Representatives District 20,Republican,Candidacy DeclaredPrimary
2023,Florida,Unknown,Yvonne Hayes HinsonIncumbent,Florida House of Representatives District 21,Democratic,Candidacy DeclaredPrimary
2024,Florida,Unknown,Raemi Eagle-Glenn,Florida House of Representatives District 22,Republican,Candidacy DeclaredPrimary
2025,Florida,Unknown,Chad Johnson,Florida House of Representatives District 22,Republican,Candidacy DeclaredPrimary
2026,Florida,Unknown,David Arreola,Florida House of Representatives District 22,Democratic,Candidacy DeclaredPrimary
2027,Florida,Unknown,Amy Trask,Florida House of Representatives District 22,Democratic,Candidacy DeclaredPrimary
2028,Florida,Unknown,Tod Cloud,Florida House of Representatives District 23,Republican,Candidacy DeclaredPrimary
2029,Florida,Unknown,Lazaro Fields,Florida House of Representatives District 23,Republican,Candidacy DeclaredPrimary
2030,Florida,Unknown,Ryan ChamberlinIncumbent,Florida House of Representatives District 24,Republican,Candidacy DeclaredPrimary
2031,Florida,Unknown,Taylor YarkoskyIncumbent,Florida House of Representatives District 25,Republican,Candidacy DeclaredPrimary
2032,Florida,Unknown,Mark Jordan,Florida House of Representatives District 26,Republican,Candidacy DeclaredPrimary
2033,Florida,Unknown,Michael Levine,Florida House of Representatives District 26,Republican,Candidacy DeclaredPrimary
2034,Florida,Unknown,Richard Gentry,Florida House of Representatives District 27,Republican,Candidacy DeclaredGeneral
2035,Florida,Unknown,Stephen Shives,Florida House of Representatives District 27,Republican,Candidacy DeclaredPrimary
2036,Florida,Unknown,Beckie Sirolli,Florida House of Representatives District 27,Republican,Candidacy DeclaredPrimary
2037,Florida,Unknown,Webster BarnabyIncumbent,Florida House of Representatives District 29,Republican,Candidacy DeclaredPrimary
2038,Florida,Unknown,Chase TramontIncumbent,Florida House of Representatives District 30,Republican,Candidacy DeclaredPrimary
2039,Florida,Unknown,Tyler SiroisIncumbent,Florida House of Representatives District 31,Republican,Candidacy DeclaredPrimary
2040,Florida,Unknown,Dave Weldon,Florida House of Representatives District 32,Republican,Candidacy DeclaredPrimary
2041,Florida,Unknown,Logan Luse,Florida House of Representatives District 33,Republican,Candidacy DeclaredPrimary
2042,Florida,Unknown,Erika Orriss,Florida House of Representatives District 33,Republican,Candidacy DeclaredPrimary
2043,Florida,Unknown,Robert BrackettIncumbent,Florida House of Representatives District 34,Republican,Candidacy DeclaredPrimary
2044,Florida,Unknown,Tom Keen,Florida House of Representatives District 35(Special election),Democratic,WonGeneral
2045,Florida,Unknown,Erika Booth,Florida House of Representatives District 35(Special election),Republican,LostGeneral
2046,Florida,Unknown,Kenneth Davenport,Florida House of Representatives District 35(Special election),Republican,LostPrimary
2047,Florida,Unknown,Scotty Moore,Florida House of Representatives District 35(Special election),Republican,LostPrimary
2048,Florida,Unknown,Rishi Bagga,Florida House of Representatives District 35(Special election),Democratic,LostPrimary
2049,Florida,Unknown,Marucci Guzman,Florida House of Representatives District 35(Special election),Democratic,LostPrimary
2050,Florida,Unknown,Rachel PlakonIncumbent,Florida House of Representatives District 36,Republican,Candidacy DeclaredPrimary
2051,Florida,Unknown,Susan PlasenciaIncumbent,Florida House of Representatives District 37,Republican,Candidacy DeclaredPrimary
2052,Florida,Unknown,Nate Douglas,Florida House of Representatives District 37,Democratic,Candidacy DeclaredPrimary
2053,Florida,Unknown,David SmithIncumbent,Florida House of Representatives District 38,Republican,Candidacy DeclaredPrimary
2054,Florida,Unknown,Sarah Henry,Florida House of Representatives District 38,Democratic,Candidacy DeclaredPrimary
2055,Florida,Unknown,Doug BanksonIncumbent,Florida House of Representatives District 39,Republican,Candidacy DeclaredPrimary
2056,Florida,Unknown,LaVon Bracy DavisIncumbent,Florida House of Representatives District 40,Democratic,Candidacy DeclaredPrimary
2057,Florida,Unknown,Bruce AntoneIncumbent,Florida House of Representatives District 41,Democratic,Candidacy DeclaredPrimary
2058,Florida,Unknown,Anna EskamaniIncumbent,Florida House of Representatives District 42,Democratic,Candidacy DeclaredPrimary
2059,Florida,Unknown,Johanna LópezIncumbent,Florida House of Representatives District 43,Democratic,Candidacy DeclaredPrimary
2060,Florida,Unknown,Jennifer HarrisIncumbent,Florida House of Representatives District 44,Democratic,Candidacy DeclaredPrimary
2061,Florida,Unknown,Daisy Morales,Florida House of Representatives District 44,Democratic,Candidacy DeclaredPrimary
2062,Florida,Unknown,Carolina AmestyIncumbent,Florida House of Representatives District 45,Republican,Candidacy DeclaredPrimary
2063,Florida,Unknown,R. LeWayne Johnson,Florida House of Representatives District 46,Democratic,Candidacy DeclaredPrimary
2064,Florida,Unknown,Paula StarkIncumbent,Florida House of Representatives District 47,Republican,Candidacy DeclaredPrimary
2065,Florida,Unknown,Anthony Nieves,Florida House of Representatives District 47,Democratic,Candidacy DeclaredPrimary
2066,Florida,Unknown,Jon Albert,Florida House of Representatives District 48,Republican,Candidacy DeclaredPrimary
2067,Florida,Unknown,Jerry Carter,Florida House of Representatives District 48,Republican,Candidacy DeclaredPrimary
2068,Florida,Unknown,Randy Wilkinson,Florida House of Representatives District 48,Republican,Candidacy DeclaredPrimary
2069,Florida,Unknown,Melony BellIncumbent,Florida House of Representatives District 49,Republican,Candidacy DeclaredPrimary
2070,Florida,Unknown,Heather McArthur,Florida House of Representatives District 49,Republican,Candidacy DeclaredPrimary
2071,Florida,Unknown,Jennifer CanadyIncumbent,Florida House of Representatives District 50,Republican,Candidacy DeclaredPrimary
2072,Florida,Unknown,David Gamez,Florida House of Representatives District 50,Democratic,Candidacy DeclaredPrimary
2073,Florida,Unknown,Bonnie Patterson-James,Florida House of Representatives District 50,Democratic,Candidacy DeclaredPrimary
2074,Florida,Unknown,Josie TomkowIncumbent,Florida House of Representatives District 51,Republican,Candidacy DeclaredPrimary
2075,Florida,Unknown,Octavio Hernandez,Florida House of Representatives District 51,Democratic,Candidacy DeclaredPrimary
2076,Florida,Unknown,John TempleIncumbent,Florida House of Representatives District 52,Republican,Candidacy DeclaredPrimary
2077,Florida,Unknown,Jeff HolcombIncumbent,Florida House of Representatives District 53,Republican,Candidacy DeclaredPrimary
2078,Florida,Unknown,Randy MaggardIncumbent,Florida House of Representatives District 54,Republican,Candidacy DeclaredPrimary
2079,Florida,Unknown,Kevin SteeleIncumbent,Florida House of Representatives District 55,Republican,Candidacy DeclaredPrimary
2080,Florida,Unknown,Brad YeagerIncumbent,Florida House of Representatives District 56,Republican,Candidacy DeclaredPrimary
2081,Florida,Unknown,Adam AndersonIncumbent,Florida House of Representatives District 57,Republican,Candidacy DeclaredPrimary
2082,Florida,Unknown,Kimberly BerfieldIncumbent,Florida House of Representatives District 58,Republican,Candidacy DeclaredPrimary
2083,Florida,Unknown,Berny JacquesIncumbent,Florida House of Representatives District 59,Republican,Candidacy DeclaredPrimary
2084,Florida,Unknown,Lindsay CrossIncumbent,Florida House of Representatives District 60,Democratic,Candidacy DeclaredPrimary
2085,Florida,Unknown,John Montanari,Florida House of Representatives District 60,Republican,Candidacy DeclaredPrimary
2086,Florida,Unknown,Linda ChaneyIncumbent,Florida House of Representatives District 61,Republican,Candidacy DeclaredPrimary
2087,Florida,Unknown,Michele Rayner-GoolsbyIncumbent,Florida House of Representatives District 62,Democratic,Candidacy DeclaredPrimary
2088,Florida,Unknown,Dianne HartIncumbent,Florida House of Representatives District 63,Democratic,Candidacy DeclaredPrimary
2089,Florida,Unknown,Tim Driver,Florida House of Representatives District 63,Republican,Candidacy DeclaredPrimary
2090,Florida,Unknown,Susan ValdesIncumbent,Florida House of Representatives District 64,Democratic,Candidacy DeclaredPrimary
2091,Florida,Unknown,Maura Cruz Lanz,Florida House of Representatives District 64,Republican,Candidacy DeclaredPrimary
2092,Florida,Unknown,Karen Gonzalez PittmanIncumbent,Florida House of Representatives District 65,Republican,Candidacy DeclaredPrimary
2093,Florida,Unknown,Traci KosterIncumbent,Florida House of Representatives District 66,Republican,Candidacy DeclaredPrimary
2094,Florida,Unknown,Fentrice DriskellIncumbent,Florida House of Representatives District 67,Democratic,Candidacy DeclaredPrimary
2095,Florida,Unknown,Lisette Bonano,Florida House of Representatives District 67,Republican,Candidacy DeclaredPrimary
2096,Florida,Unknown,Lawrence McClureIncumbent,Florida House of Representatives District 68,Republican,Candidacy DeclaredPrimary
2097,Florida,Unknown,Danny AlvarezIncumbent,Florida House of Representatives District 69,Republican,Candidacy DeclaredPrimary
2098,Florida,Unknown,Mike BeltranIncumbent,Florida House of Representatives District 70,Republican,Candidacy DeclaredPrimary
2099,Florida,Unknown,Will RobinsonIncumbent,Florida House of Representatives District 71,Republican,Candidacy DeclaredPrimary
2100,Florida,Unknown,Tommy GregoryIncumbent,Florida House of Representatives District 72,Republican,Candidacy DeclaredPrimary
